Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;8;2;09:00:00;2021-12-28T9:28; 09:00 ;-6.7;Light Snow;ENE 18 gust 31;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;22;10;5;09:00:00;2021-12-28T9:28; 09:00 ;-6.7;Light Snow;ENE 18 gust 31;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;0;0;09:00:00;2021-12-28T9:28; 09:00 ;-6.7;Light Snow;ENE 18 gust 31;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;7;1;10:00:00;2021-12-28T10:28; 10:00 ;-6.6;Light Snow;ENE 11;NA;92
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;8;1;10:00:00;2021-12-28T10:28; 10:00 ;-6.6;Light Snow;ENE 11;NA;92
CHU;L'Htel-Dieu de Qubec;51217586;15;10;0;0;10:00:00;2021-12-28T10:28; 10:00 ;-6.6;Light Snow;ENE 11;NA;92
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;8;2;10:00:00;2021-12-28T10:28; 10:00 ;-6.6;Light Snow;ENE 11;NA;92
CHU;Hpital du Saint-Sacrement;51217529;22;24;10;6;10:00:00;2021-12-28T10:28; 10:00 ;-6.6;Light Snow;ENE 11;NA;92
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;10:00:00;2021-12-28T10:28; 10:00 ;-6.6;Light Snow;ENE 11;NA;92
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;29;8;1;11:00:00;2021-12-28T11:28; 11:00 ;-6.5;Light Snow;ENE 16;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;8;1;11:00:00;2021-12-28T11:28; 11:00 ;-6.5;Light Snow;ENE 16;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;11:00:00;2021-12-28T11:28; 11:00 ;-6.5;Light Snow;ENE 16;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;9;2;11:00:00;2021-12-28T11:28; 11:00 ;-6.5;Light Snow;ENE 16;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;22;10;6;11:00:00;2021-12-28T11:28; 11:00 ;-6.5;Light Snow;ENE 16;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;11:00:00;2021-12-28T11:28; 11:00 ;-6.5;Light Snow;ENE 16;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;29;8;1;12:00:00;2021-12-28T12:28; 12:00 ;-6.3;Light Snow;E 17;NA;86
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;8;1;12:00:00;2021-12-28T12:28; 12:00 ;-6.3;Light Snow;E 17;NA;86
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;12:00:00;2021-12-28T12:28; 12:00 ;-6.3;Light Snow;E 17;NA;86
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;12;2;12:00:00;2021-12-28T12:28; 12:00 ;-6.3;Light Snow;E 17;NA;86
CHU;Hpital du Saint-Sacrement;51217529;22;20;9;6;12:00:00;2021-12-28T12:28; 12:00 ;-6.3;Light Snow;E 17;NA;86
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;1;0;12:00:00;2021-12-28T12:28; 12:00 ;-6.3;Light Snow;E 17;NA;86
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;9;1;13:00:00;2021-12-28T13:28; 13:00 ;-6.2;Light Snow;SE 3;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;9;1;13:00:00;2021-12-28T13:28; 13:00 ;-6.2;Light Snow;SE 3;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;13:00:00;2021-12-28T13:28; 13:00 ;-6.2;Light Snow;SE 3;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;12;2;13:00:00;2021-12-28T13:28; 13:00 ;-6.2;Light Snow;SE 3;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;21;9;6;13:00:00;2021-12-28T13:28; 13:00 ;-6.2;Light Snow;SE 3;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;12;1;0;13:00:00;2021-12-28T13:28; 13:00 ;-6.2;Light Snow;SE 3;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;29;6;0;14:00:00;2021-12-28T14:28; 14:00 ;-6.1;Light Snow;S 5;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;10;1;14:00:00;2021-12-28T14:28; 14:00 ;-6.1;Light Snow;S 5;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;14:00:00;2021-12-28T14:28; 14:00 ;-6.1;Light Snow;S 5;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;13;2;14:00:00;2021-12-28T14:28; 14:00 ;-6.1;Light Snow;S 5;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;23;9;6;14:00:00;2021-12-28T14:28; 14:00 ;-6.1;Light Snow;S 5;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;14:00:00;2021-12-28T14:28; 14:00 ;-6.1;Light Snow;S 5;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;31;3;0;15:00:00;2021-12-28T15:28; 15:00 ;-6.2;Light Snow;WSW 4;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;9;0;15:00:00;2021-12-28T15:28; 15:00 ;-6.2;Light Snow;WSW 4;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;15:00:00;2021-12-28T15:28; 15:00 ;-6.2;Light Snow;WSW 4;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;11;1;15:00:00;2021-12-28T15:28; 15:00 ;-6.2;Light Snow;WSW 4;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;20;8;4;15:00:00;2021-12-28T15:28; 15:00 ;-6.2;Light Snow;WSW 4;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;15:00:00;2021-12-28T15:28; 15:00 ;-6.2;Light Snow;WSW 4;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;3;0;16:00:00;2021-12-28T16:28; 16:00 ;-6.0;Light Snow;WSW 5;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;8;0;16:00:00;2021-12-28T16:28; 16:00 ;-6.0;Light Snow;WSW 5;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;16:00:00;2021-12-28T16:28; 16:00 ;-6.0;Light Snow;WSW 5;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;10;4;16:00:00;2021-12-28T16:28; 16:00 ;-6.0;Light Snow;WSW 5;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;3;16:00:00;2021-12-28T16:28; 16:00 ;-6.0;Light Snow;WSW 5;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;16:00:00;2021-12-28T16:28; 16:00 ;-6.0;Light Snow;WSW 5;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;4;0;17:00:00;2021-12-28T17:28; 17:00 ;-6.0;Light Snow;SW 5;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;8;0;17:00:00;2021-12-28T17:28; 17:00 ;-6.0;Light Snow;SW 5;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;17:00:00;2021-12-28T17:28; 17:00 ;-6.0;Light Snow;SW 5;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;10;4;17:00:00;2021-12-28T17:28; 17:00 ;-6.0;Light Snow;SW 5;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;20;9;3;17:00:00;2021-12-28T17:28; 17:00 ;-6.0;Light Snow;SW 5;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;17:00:00;2021-12-28T17:28; 17:00 ;-6.0;Light Snow;SW 5;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;3;0;18:00:00;2021-12-28T18:28; 18:00 ;-5.6;Cloudy;WSW 19;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;9;1;18:00:00;2021-12-28T18:28; 18:00 ;-5.6;Cloudy;WSW 19;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;18:00:00;2021-12-28T18:28; 18:00 ;-5.6;Cloudy;WSW 19;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;12;4;18:00:00;2021-12-28T18:28; 18:00 ;-5.6;Cloudy;WSW 19;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;19;9;3;18:00:00;2021-12-28T18:28; 18:00 ;-5.6;Cloudy;WSW 19;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;18:00:00;2021-12-28T18:28; 18:00 ;-5.6;Cloudy;WSW 19;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;4;0;19:00:00;2021-12-28T19:28; 19:00 ;-5.6;Cloudy;WSW 23;NA;86
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;8;0;19:00:00;2021-12-28T19:28; 19:00 ;-5.6;Cloudy;WSW 23;NA;86
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;19:00:00;2021-12-28T19:28; 19:00 ;-5.6;Cloudy;WSW 23;NA;86
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;13;4;19:00:00;2021-12-28T19:28; 19:00 ;-5.6;Cloudy;WSW 23;NA;86
CHU;Hpital du Saint-Sacrement;51217529;22;19;7;3;19:00:00;2021-12-28T19:28; 19:00 ;-5.6;Cloudy;WSW 23;NA;86
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;19:00:00;2021-12-28T19:28; 19:00 ;-5.6;Cloudy;WSW 23;NA;86
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;4;0;20:00:00;2021-12-28T20:28; 20:00 ;-5.8;Mostly Cloudy;W 16;NA;76
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;8;0;20:00:00;2021-12-28T20:28; 20:00 ;-5.8;Mostly Cloudy;W 16;NA;76
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;20:00:00;2021-12-28T20:28; 20:00 ;-5.8;Mostly Cloudy;W 16;NA;76
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;12;4;20:00:00;2021-12-28T20:28; 20:00 ;-5.8;Mostly Cloudy;W 16;NA;76
CHU;Hpital du Saint-Sacrement;51217529;22;19;7;3;20:00:00;2021-12-28T20:28; 20:00 ;-5.8;Mostly Cloudy;W 16;NA;76
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;20:00:00;2021-12-28T20:28; 20:00 ;-5.8;Mostly Cloudy;W 16;NA;76
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;4;0;21:00:00;2021-12-28T21:28; 21:00 ;-6.2;Cloudy;WNW 6;NA;72
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;8;0;21:00:00;2021-12-28T21:28; 21:00 ;-6.2;Cloudy;WNW 6;NA;72
CHU;L'Htel-Dieu de Qubec;51217586;15;10;1;0;21:00:00;2021-12-28T21:28; 21:00 ;-6.2;Cloudy;WNW 6;NA;72
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;12;4;21:00:00;2021-12-28T21:28; 21:00 ;-6.2;Cloudy;WNW 6;NA;72
CHU;Hpital du Saint-Sacrement;51217529;22;17;7;3;21:00:00;2021-12-28T21:28; 21:00 ;-6.2;Cloudy;WNW 6;NA;72
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;18;0;0;21:00:00;2021-12-28T21:28; 21:00 ;-6.2;Cloudy;WNW 6;NA;72
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;4;0;22:00:00;2021-12-28T22:28; 22:00 ;-6.9;Cloudy;S 3;NA;79
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;8;0;22:00:00;2021-12-28T22:28; 22:00 ;-6.9;Cloudy;S 3;NA;79
CHU;L'Htel-Dieu de Qubec;51217586;15;10;1;0;22:00:00;2021-12-28T22:28; 22:00 ;-6.9;Cloudy;S 3;NA;79
CHU;Hpital de l'Enfant-Jsus;51233914;48;51;12;4;22:00:00;2021-12-28T22:28; 22:00 ;-6.9;Cloudy;S 3;NA;79
CHU;Hpital du Saint-Sacrement;51217529;22;18;7;3;22:00:00;2021-12-28T22:28; 22:00 ;-6.9;Cloudy;S 3;NA;79
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;0;0;22:00:00;2021-12-28T22:28; 22:00 ;-6.9;Cloudy;S 3;NA;79
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;4;0;23:00:00;2021-12-28T23:28; 23:00 ;-6.3;Cloudy;W 5;NA;64
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;8;1;23:00:00;2021-12-28T23:28; 23:00 ;-6.3;Cloudy;W 5;NA;64
CHU;L'Htel-Dieu de Qubec;51217586;15;11;1;0;23:00:00;2021-12-28T23:28; 23:00 ;-6.3;Cloudy;W 5;NA;64
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;12;4;23:00:00;2021-12-28T23:28; 23:00 ;-6.3;Cloudy;W 5;NA;64
CHU;Hpital du Saint-Sacrement;51217529;22;16;6;3;23:00:00;2021-12-28T23:28; 23:00 ;-6.3;Cloudy;W 5;NA;64
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;23:00:00;2021-12-28T23:28; 23:00 ;-6.3;Cloudy;W 5;NA;64
