Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;02:00:00;2021-11-30T2:28; 02:00 ;-6.8;Cloudy;SW 4;NA;67
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;11;7;02:00:00;2021-11-30T2:28; 02:00 ;-6.8;Cloudy;SW 4;NA;67
CHU;Hpital du Saint-Sacrement;51217529;22;20;8;1;02:00:00;2021-11-30T2:28; 02:00 ;-6.8;Cloudy;SW 4;NA;67
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;24;1;0;02:00:00;2021-11-30T2:28; 02:00 ;-6.8;Cloudy;SW 4;NA;67
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;6;3;03:00:00;2021-11-30T3:28; 03:00 ;-7.8;Mostly Cloudy;WSW 7;NA;76
CHU;Hpital Saint-Franois-d'Assise;51217602;34;35;11;4;03:00:00;2021-11-30T3:28; 03:00 ;-7.8;Mostly Cloudy;WSW 7;NA;76
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;03:00:00;2021-11-30T3:28; 03:00 ;-7.8;Mostly Cloudy;WSW 7;NA;76
CHU;Hpital de l'Enfant-Jsus;51233914;48;57;11;7;03:00:00;2021-11-30T3:28; 03:00 ;-7.8;Mostly Cloudy;WSW 7;NA;76
CHU;Hpital du Saint-Sacrement;51217529;22;20;8;1;03:00:00;2021-11-30T3:28; 03:00 ;-7.8;Mostly Cloudy;WSW 7;NA;76
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;1;0;03:00:00;2021-11-30T3:28; 03:00 ;-7.8;Mostly Cloudy;WSW 7;NA;76
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;6;3;04:00:00;2021-11-30T4:28; 04:00 ;-7.2;Mostly Cloudy;WSW 7;NA;70
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;11;4;04:00:00;2021-11-30T4:28; 04:00 ;-7.2;Mostly Cloudy;WSW 7;NA;70
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;04:00:00;2021-11-30T4:28; 04:00 ;-7.2;Mostly Cloudy;WSW 7;NA;70
CHU;Hpital de l'Enfant-Jsus;51233914;48;57;11;7;04:00:00;2021-11-30T4:28; 04:00 ;-7.2;Mostly Cloudy;WSW 7;NA;70
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;1;04:00:00;2021-11-30T4:28; 04:00 ;-7.2;Mostly Cloudy;WSW 7;NA;70
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;1;0;04:00:00;2021-11-30T4:28; 04:00 ;-7.2;Mostly Cloudy;WSW 7;NA;70
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;7;3;05:00:00;2021-11-30T5:28; 05:00 ;-7.6;Mostly Cloudy;W 11;NA;72
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;11;4;05:00:00;2021-11-30T5:28; 05:00 ;-7.6;Mostly Cloudy;W 11;NA;72
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;05:00:00;2021-11-30T5:28; 05:00 ;-7.6;Mostly Cloudy;W 11;NA;72
CHU;Hpital de l'Enfant-Jsus;51233914;48;58;11;7;05:00:00;2021-11-30T5:28; 05:00 ;-7.6;Mostly Cloudy;W 11;NA;72
CHU;Hpital du Saint-Sacrement;51217529;22;21;8;1;05:00:00;2021-11-30T5:28; 05:00 ;-7.6;Mostly Cloudy;W 11;NA;72
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;05:00:00;2021-11-30T5:28; 05:00 ;-7.6;Mostly Cloudy;W 11;NA;72
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;42;7;3;06:00:00;2021-11-30T6:28; 06:00 ;-8.2;Mostly Cloudy;W 13;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;11;4;06:00:00;2021-11-30T6:28; 06:00 ;-8.2;Mostly Cloudy;W 13;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;06:00:00;2021-11-30T6:28; 06:00 ;-8.2;Mostly Cloudy;W 13;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-11-30T6:28; 06:00 ;-8.2;Mostly Cloudy;W 13;NA;75
CHU;Hpital du Saint-Sacrement;51217529;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;06:00:00;2021-11-30T6:28; 06:00 ;-8.2;Mostly Cloudy;W 13;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;06:00:00;2021-11-30T6:28; 06:00 ;-8.2;Mostly Cloudy;W 13;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;7;3;07:00:00;2021-11-30T7:28; 07:00 ;-8.7;Mostly Cloudy;WNW 8;NA;76
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;11;4;07:00:00;2021-11-30T7:28; 07:00 ;-8.7;Mostly Cloudy;WNW 8;NA;76
CHU;L'Htel-Dieu de Qubec;51217586;15;15;1;0;07:00:00;2021-11-30T7:28; 07:00 ;-8.7;Mostly Cloudy;WNW 8;NA;76
CHU;Hpital de l'Enfant-Jsus;51233914;48;57;12;7;07:00:00;2021-11-30T7:28; 07:00 ;-8.7;Mostly Cloudy;WNW 8;NA;76
CHU;Hpital du Saint-Sacrement;51217529;22;23;8;1;07:00:00;2021-11-30T7:28; 07:00 ;-8.7;Mostly Cloudy;WNW 8;NA;76
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;07:00:00;2021-11-30T7:28; 07:00 ;-8.7;Mostly Cloudy;WNW 8;NA;76
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;7;3;08:00:00;2021-11-30T8:28; 08:00 ;-8.6;Partly Cloudy;E 4;NA;78
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;11;4;08:00:00;2021-11-30T8:28; 08:00 ;-8.6;Partly Cloudy;E 4;NA;78
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;08:00:00;2021-11-30T8:28; 08:00 ;-8.6;Partly Cloudy;E 4;NA;78
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;12;7;08:00:00;2021-11-30T8:28; 08:00 ;-8.6;Partly Cloudy;E 4;NA;78
CHU;Hpital du Saint-Sacrement;51217529;22;24;9;1;08:00:00;2021-11-30T8:28; 08:00 ;-8.6;Partly Cloudy;E 4;NA;78
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;1;0;08:00:00;2021-11-30T8:28; 08:00 ;-8.6;Partly Cloudy;E 4;NA;78
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;48;8;3;09:00:00;2021-11-30T9:28; 09:00 ;-6.8;Mostly Cloudy;SSE 7;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;11;4;09:00:00;2021-11-30T9:28; 09:00 ;-6.8;Mostly Cloudy;SSE 7;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;09:00:00;2021-11-30T9:28; 09:00 ;-6.8;Mostly Cloudy;SSE 7;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;59;13;7;09:00:00;2021-11-30T9:28; 09:00 ;-6.8;Mostly Cloudy;SSE 7;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;24;9;2;09:00:00;2021-11-30T9:28; 09:00 ;-6.8;Mostly Cloudy;SSE 7;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;1;0;09:00:00;2021-11-30T9:28; 09:00 ;-6.8;Mostly Cloudy;SSE 7;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;49;9;4;10:00:00;2021-11-30T10:28; 10:00 ;-6.2;Partly Cloudy;WSW 12;NA;71
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;11;4;10:00:00;2021-11-30T10:28; 10:00 ;-6.2;Partly Cloudy;WSW 12;NA;71
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;10:00:00;2021-11-30T10:28; 10:00 ;-6.2;Partly Cloudy;WSW 12;NA;71
CHU;Hpital de l'Enfant-Jsus;51233914;48;56;12;7;10:00:00;2021-11-30T10:28; 10:00 ;-6.2;Partly Cloudy;WSW 12;NA;71
CHU;Hpital du Saint-Sacrement;51217529;22;23;10;2;10:00:00;2021-11-30T10:28; 10:00 ;-6.2;Partly Cloudy;WSW 12;NA;71
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;1;0;10:00:00;2021-11-30T10:28; 10:00 ;-6.2;Partly Cloudy;WSW 12;NA;71
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;50;9;3;11:00:00;2021-11-30T11:28; 11:00 ;-4.8;Partly Cloudy;WSW 17;NA;69
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;12;4;11:00:00;2021-11-30T11:28; 11:00 ;-4.8;Partly Cloudy;WSW 17;NA;69
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;11:00:00;2021-11-30T11:28; 11:00 ;-4.8;Partly Cloudy;WSW 17;NA;69
CHU;Hpital de l'Enfant-Jsus;51233914;48;60;14;7;11:00:00;2021-11-30T11:28; 11:00 ;-4.8;Partly Cloudy;WSW 17;NA;69
CHU;Hpital du Saint-Sacrement;51217529;22;26;10;2;11:00:00;2021-11-30T11:28; 11:00 ;-4.8;Partly Cloudy;WSW 17;NA;69
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;11:00:00;2021-11-30T11:28; 11:00 ;-4.8;Partly Cloudy;WSW 17;NA;69
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;46;8;3;12:00:00;2021-11-30T12:28; 12:00 ;-4.9;Mostly Cloudy;WSW 16;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;12;4;12:00:00;2021-11-30T12:28; 12:00 ;-4.9;Mostly Cloudy;WSW 16;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;12:00:00;2021-11-30T12:28; 12:00 ;-4.9;Mostly Cloudy;WSW 16;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;57;15;6;12:00:00;2021-11-30T12:28; 12:00 ;-4.9;Mostly Cloudy;WSW 16;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;26;10;2;12:00:00;2021-11-30T12:28; 12:00 ;-4.9;Mostly Cloudy;WSW 16;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;12:00:00;2021-11-30T12:28; 12:00 ;-4.9;Mostly Cloudy;WSW 16;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;8;4;13:00:00;2021-11-30T13:28; 13:00 ;-4.2;Light Snowshower;WSW 15;NA;73
CHU;Hpital Saint-Franois-d'Assise;51217602;34;40;12;2;13:00:00;2021-11-30T13:28; 13:00 ;-4.2;Light Snowshower;WSW 15;NA;73
CHU;L'Htel-Dieu de Qubec;51217586;15;16;2;0;13:00:00;2021-11-30T13:28; 13:00 ;-4.2;Light Snowshower;WSW 15;NA;73
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;17;6;13:00:00;2021-11-30T13:28; 13:00 ;-4.2;Light Snowshower;WSW 15;NA;73
CHU;Hpital du Saint-Sacrement;51217529;22;25;9;1;13:00:00;2021-11-30T13:28; 13:00 ;-4.2;Light Snowshower;WSW 15;NA;73
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;27;0;0;13:00:00;2021-11-30T13:28; 13:00 ;-4.2;Light Snowshower;WSW 15;NA;73
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;40;6;2;14:00:00;2021-11-30T14:28; 14:00 ;-4.1;Mostly Cloudy;SW 17;NA;76
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;12;2;14:00:00;2021-11-30T14:28; 14:00 ;-4.1;Mostly Cloudy;SW 17;NA;76
CHU;L'Htel-Dieu de Qubec;51217586;15;17;6;0;14:00:00;2021-11-30T14:28; 14:00 ;-4.1;Mostly Cloudy;SW 17;NA;76
CHU;Hpital de l'Enfant-Jsus;51233914;48;54;17;5;14:00:00;2021-11-30T14:28; 14:00 ;-4.1;Mostly Cloudy;SW 17;NA;76
CHU;Hpital du Saint-Sacrement;51217529;22;24;10;1;14:00:00;2021-11-30T14:28; 14:00 ;-4.1;Mostly Cloudy;SW 17;NA;76
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;1;0;14:00:00;2021-11-30T14:28; 14:00 ;-4.1;Mostly Cloudy;SW 17;NA;76
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;41;6;1;15:00:00;2021-11-30T15:28; 15:00 ;-4.1;Light Snowshower;SW 18;NA;75
CHU;Hpital Saint-Franois-d'Assise;51217602;34;41;14;4;15:00:00;2021-11-30T15:28; 15:00 ;-4.1;Light Snowshower;SW 18;NA;75
CHU;L'Htel-Dieu de Qubec;51217586;15;16;5;0;15:00:00;2021-11-30T15:28; 15:00 ;-4.1;Light Snowshower;SW 18;NA;75
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;17;4;15:00:00;2021-11-30T15:28; 15:00 ;-4.1;Light Snowshower;SW 18;NA;75
CHU;Hpital du Saint-Sacrement;51217529;22;24;10;2;15:00:00;2021-11-30T15:28; 15:00 ;-4.1;Light Snowshower;SW 18;NA;75
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;0;0;15:00:00;2021-11-30T15:28; 15:00 ;-4.1;Light Snowshower;SW 18;NA;75
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;5;0;16:00:00;2021-11-30T16:28; 16:00 ;-5.1;Partly Cloudy;WSW 15;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;45;16;4;16:00:00;2021-11-30T16:28; 16:00 ;-5.1;Partly Cloudy;WSW 15;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;18;5;0;16:00:00;2021-11-30T16:28; 16:00 ;-5.1;Partly Cloudy;WSW 15;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;18;3;16:00:00;2021-11-30T16:28; 16:00 ;-5.1;Partly Cloudy;WSW 15;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;25;11;4;16:00:00;2021-11-30T16:28; 16:00 ;-5.1;Partly Cloudy;WSW 15;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;23;1;0;16:00:00;2021-11-30T16:28; 16:00 ;-5.1;Partly Cloudy;WSW 15;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;47;5;0;17:00:00;2021-11-30T17:28; 17:00 ;-5.8;Light Snowshower;SW 9;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;45;16;5;17:00:00;2021-11-30T17:28; 17:00 ;-5.8;Light Snowshower;SW 9;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;18;6;0;17:00:00;2021-11-30T17:28; 17:00 ;-5.8;Light Snowshower;SW 9;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;17;2;17:00:00;2021-11-30T17:28; 17:00 ;-5.8;Light Snowshower;SW 9;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;26;11;4;17:00:00;2021-11-30T17:28; 17:00 ;-5.8;Light Snowshower;SW 9;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;25;1;0;17:00:00;2021-11-30T17:28; 17:00 ;-5.8;Light Snowshower;SW 9;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;46;4;0;18:00:00;2021-11-30T18:28; 18:00 ;-6.8;Partly Cloudy;W 6;NA;96
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;15;5;18:00:00;2021-11-30T18:28; 18:00 ;-6.8;Partly Cloudy;W 6;NA;96
CHU;L'Htel-Dieu de Qubec;51217586;15;17;6;0;18:00:00;2021-11-30T18:28; 18:00 ;-6.8;Partly Cloudy;W 6;NA;96
CHU;Hpital de l'Enfant-Jsus;51233914;48;50;12;1;18:00:00;2021-11-30T18:28; 18:00 ;-6.8;Partly Cloudy;W 6;NA;96
CHU;Hpital du Saint-Sacrement;51217529;22;26;12;5;18:00:00;2021-11-30T18:28; 18:00 ;-6.8;Partly Cloudy;W 6;NA;96
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;20;0;0;18:00:00;2021-11-30T18:28; 18:00 ;-6.8;Partly Cloudy;W 6;NA;96
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;44;3;0;19:00:00;2021-11-30T19:28; 19:00 ;-7.8;Mainly Clear;WSW 8;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;44;14;5;19:00:00;2021-11-30T19:28; 19:00 ;-7.8;Mainly Clear;WSW 8;NA;90
CHU;L'Htel-Dieu de Qubec;51217586;15;15;4;0;19:00:00;2021-11-30T19:28; 19:00 ;-7.8;Mainly Clear;WSW 8;NA;90
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;10;1;19:00:00;2021-11-30T19:28; 19:00 ;-7.8;Mainly Clear;WSW 8;NA;90
CHU;Hpital du Saint-Sacrement;51217529;22;26;12;5;19:00:00;2021-11-30T19:28; 19:00 ;-7.8;Mainly Clear;WSW 8;NA;90
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;19:00:00;2021-11-30T19:28; 19:00 ;-7.8;Mainly Clear;WSW 8;NA;90
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;3;0;20:00:00;2021-11-30T20:28; 20:00 ;-9.2;Partly Cloudy;SW 8;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;44;13;6;20:00:00;2021-11-30T20:28; 20:00 ;-9.2;Partly Cloudy;SW 8;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;17;4;0;20:00:00;2021-11-30T20:28; 20:00 ;-9.2;Partly Cloudy;SW 8;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;46;11;1;20:00:00;2021-11-30T20:28; 20:00 ;-9.2;Partly Cloudy;SW 8;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;27;13;6;20:00:00;2021-11-30T20:28; 20:00 ;-9.2;Partly Cloudy;SW 8;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;20:00:00;2021-11-30T20:28; 20:00 ;-9.2;Partly Cloudy;SW 8;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;2;0;21:00:00;2021-11-30T21:28; 21:00 ;-8.2;Mostly Cloudy;WSW 9;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;13;6;21:00:00;2021-11-30T21:28; 21:00 ;-8.2;Mostly Cloudy;WSW 9;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;21:00:00;2021-11-30T21:28; 21:00 ;-8.2;Mostly Cloudy;WSW 9;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;11;1;21:00:00;2021-11-30T21:28; 21:00 ;-8.2;Mostly Cloudy;WSW 9;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;28;13;6;21:00:00;2021-11-30T21:28; 21:00 ;-8.2;Mostly Cloudy;WSW 9;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;1;0;21:00:00;2021-11-30T21:28; 21:00 ;-8.2;Mostly Cloudy;WSW 9;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;2;0;22:00:00;2021-11-30T22:28; 22:00 ;-9.0;Mostly Cloudy;SW 5;NA;94
CHU;Hpital Saint-Franois-d'Assise;51217602;34;45;13;6;22:00:00;2021-11-30T22:28; 22:00 ;-9.0;Mostly Cloudy;SW 5;NA;94
CHU;L'Htel-Dieu de Qubec;51217586;15;16;2;0;22:00:00;2021-11-30T22:28; 22:00 ;-9.0;Mostly Cloudy;SW 5;NA;94
CHU;Hpital de l'Enfant-Jsus;51233914;48;42;10;3;22:00:00;2021-11-30T22:28; 22:00 ;-9.0;Mostly Cloudy;SW 5;NA;94
CHU;Hpital du Saint-Sacrement;51217529;22;28;13;6;22:00:00;2021-11-30T22:28; 22:00 ;-9.0;Mostly Cloudy;SW 5;NA;94
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;1;0;22:00:00;2021-11-30T22:28; 22:00 ;-9.0;Mostly Cloudy;SW 5;NA;94
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;45;2;0;23:00:00;2021-11-30T23:28; 23:00 ;-11.8;Partly Cloudy;calm;NA;92
CHU;Hpital Saint-Franois-d'Assise;51217602;34;43;13;6;23:00:00;2021-11-30T23:28; 23:00 ;-11.8;Partly Cloudy;calm;NA;92
CHU;L'Htel-Dieu de Qubec;51217586;15;11;0;0;23:00:00;2021-11-30T23:28; 23:00 ;-11.8;Partly Cloudy;calm;NA;92
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;10;3;23:00:00;2021-11-30T23:28; 23:00 ;-11.8;Partly Cloudy;calm;NA;92
CHU;Hpital du Saint-Sacrement;51217529;22;27;12;5;23:00:00;2021-11-30T23:28; 23:00 ;-11.8;Partly Cloudy;calm;NA;92
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;19;1;0;23:00:00;2021-11-30T23:28; 23:00 ;-11.8;Partly Cloudy;calm;NA;92
