Nom_etablissement;Nom_installation;No_permis_installation;Nombre_de_civieres_fonctionnelles;Nombre_de_civieres_occupees;Nombre_de_patients_sur_civiere_plus_de_24_heures;Nombre_de_patients_sur_civiere_plus_de_48_heures;Heure_de_l'extraction_(image);Mise_a_jour;heure_meteo;temperature;climat;vent;humidex;humidite_relative
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;02:00:00;2022-01-07T2:28; 02:00 ;-7.7;Light Snow;ENE 3;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;46;10;0;02:00:00;2022-01-07T2:28; 02:00 ;-7.7;Light Snow;ENE 3;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;14;1;0;02:00:00;2022-01-07T2:28; 02:00 ;-7.7;Light Snow;ENE 3;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;02:00:00;2022-01-07T2:28; 02:00 ;-7.7;Light Snow;ENE 3;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;0;03:00:00;2022-01-07T3:28; 03:00 ;-7.7;Light Snow;calm;NA;89
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;5;1;03:00:00;2022-01-07T3:28; 03:00 ;-7.7;Light Snow;calm;NA;89
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;03:00:00;2022-01-07T3:28; 03:00 ;-7.7;Light Snow;calm;NA;89
CHU;Hpital de l'Enfant-Jsus;51233914;48;46;11;0;03:00:00;2022-01-07T3:28; 03:00 ;-7.7;Light Snow;calm;NA;89
CHU;Hpital du Saint-Sacrement;51217529;22;14;1;0;03:00:00;2022-01-07T3:28; 03:00 ;-7.7;Light Snow;calm;NA;89
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;0;0;03:00:00;2022-01-07T3:28; 03:00 ;-7.7;Light Snow;calm;NA;89
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;7;0;04:00:00;2022-01-07T4:28; 04:00 ;-7.9;Light Snow;NNE 6;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;6;1;04:00:00;2022-01-07T4:28; 04:00 ;-7.9;Light Snow;NNE 6;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;04:00:00;2022-01-07T4:28; 04:00 ;-7.9;Light Snow;NNE 6;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;46;11;0;04:00:00;2022-01-07T4:28; 04:00 ;-7.9;Light Snow;NNE 6;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;14;1;0;04:00:00;2022-01-07T4:28; 04:00 ;-7.9;Light Snow;NNE 6;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;04:00:00;2022-01-07T4:28; 04:00 ;-7.9;Light Snow;NNE 6;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;7;0;05:00:00;2022-01-07T5:28; 05:00 ;-7.9;Light Snow;NE 8;NA;93
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;7;1;05:00:00;2022-01-07T5:28; 05:00 ;-7.9;Light Snow;NE 8;NA;93
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;05:00:00;2022-01-07T5:28; 05:00 ;-7.9;Light Snow;NE 8;NA;93
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;11;0;05:00:00;2022-01-07T5:28; 05:00 ;-7.9;Light Snow;NE 8;NA;93
CHU;Hpital du Saint-Sacrement;51217529;22;14;1;0;05:00:00;2022-01-07T5:28; 05:00 ;-7.9;Light Snow;NE 8;NA;93
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;05:00:00;2022-01-07T5:28; 05:00 ;-7.9;Light Snow;NE 8;NA;93
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;33;7;0;06:00:00;2022-01-07T6:28; 06:00 ;-7.3;Light Snow;E 6;NA;92
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;7;1;06:00:00;2022-01-07T6:28; 06:00 ;-7.3;Light Snow;E 6;NA;92
CHU;L'Htel-Dieu de Qubec;51217586;15;13;0;0;06:00:00;2022-01-07T6:28; 06:00 ;-7.3;Light Snow;E 6;NA;92
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;11;0;06:00:00;2022-01-07T6:28; 06:00 ;-7.3;Light Snow;E 6;NA;92
CHU;Hpital du Saint-Sacrement;51217529;22;14;1;0;06:00:00;2022-01-07T6:28; 06:00 ;-7.3;Light Snow;E 6;NA;92
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;06:00:00;2022-01-07T6:28; 06:00 ;-7.3;Light Snow;E 6;NA;92
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;7;1;07:00:00;2022-01-07T7:28; 07:00 ;-6.9;Mist;E 22 gust 31;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;7;1;07:00:00;2022-01-07T7:28; 07:00 ;-6.9;Mist;E 22 gust 31;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;12;0;0;07:00:00;2022-01-07T7:28; 07:00 ;-6.9;Mist;E 22 gust 31;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;49;11;0;07:00:00;2022-01-07T7:28; 07:00 ;-6.9;Mist;E 22 gust 31;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;14;1;0;07:00:00;2022-01-07T7:28; 07:00 ;-6.9;Mist;E 22 gust 31;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;07:00:00;2022-01-07T7:28; 07:00 ;-6.9;Mist;E 22 gust 31;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;8;1;08:00:00;2022-01-07T8:28; 08:00 ;-7.7;Light Snow;ENE 24;NA;86
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;8;1;08:00:00;2022-01-07T8:28; 08:00 ;-7.7;Light Snow;ENE 24;NA;86
CHU;L'Htel-Dieu de Qubec;51217586;15;11;0;0;08:00:00;2022-01-07T8:28; 08:00 ;-7.7;Light Snow;ENE 24;NA;86
CHU;Hpital de l'Enfant-Jsus;51233914;48;48;12;0;08:00:00;2022-01-07T8:28; 08:00 ;-7.7;Light Snow;ENE 24;NA;86
CHU;Hpital du Saint-Sacrement;51217529;22;13;2;0;08:00:00;2022-01-07T8:28; 08:00 ;-7.7;Light Snow;ENE 24;NA;86
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;1;0;08:00:00;2022-01-07T8:28; 08:00 ;-7.7;Light Snow;ENE 24;NA;86
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;7;2;09:00:00;2022-01-07T9:28; 09:00 ;-7.4;Light Snow;ENE 22;NA;83
CHU;Hpital Saint-Franois-d'Assise;51217602;34;28;9;1;09:00:00;2022-01-07T9:28; 09:00 ;-7.4;Light Snow;ENE 22;NA;83
CHU;L'Htel-Dieu de Qubec;51217586;15;11;0;0;09:00:00;2022-01-07T9:28; 09:00 ;-7.4;Light Snow;ENE 22;NA;83
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;12;0;09:00:00;2022-01-07T9:28; 09:00 ;-7.4;Light Snow;ENE 22;NA;83
CHU;Hpital du Saint-Sacrement;51217529;22;13;2;0;09:00:00;2022-01-07T9:28; 09:00 ;-7.4;Light Snow;ENE 22;NA;83
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;1;0;09:00:00;2022-01-07T9:28; 09:00 ;-7.4;Light Snow;ENE 22;NA;83
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;6;2;10:00:00;2022-01-07T10:28; 10:00 ;-7.3;Mostly Cloudy;ENE 19 gust 28;NA;80
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;11;1;10:00:00;2022-01-07T10:28; 10:00 ;-7.3;Mostly Cloudy;ENE 19 gust 28;NA;80
CHU;L'Htel-Dieu de Qubec;51217586;15;11;1;0;10:00:00;2022-01-07T10:28; 10:00 ;-7.3;Mostly Cloudy;ENE 19 gust 28;NA;80
CHU;Hpital de l'Enfant-Jsus;51233914;48;52;11;0;10:00:00;2022-01-07T10:28; 10:00 ;-7.3;Mostly Cloudy;ENE 19 gust 28;NA;80
CHU;Hpital du Saint-Sacrement;51217529;22;13;2;0;10:00:00;2022-01-07T10:28; 10:00 ;-7.3;Mostly Cloudy;ENE 19 gust 28;NA;80
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;1;0;10:00:00;2022-01-07T10:28; 10:00 ;-7.3;Mostly Cloudy;ENE 19 gust 28;NA;80
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;34;5;2;11:00:00;2022-01-07T11:28; 11:00 ;-7.2;Mostly Cloudy;E 19 gust 29;NA;79
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;12;1;11:00:00;2022-01-07T11:28; 11:00 ;-7.2;Mostly Cloudy;E 19 gust 29;NA;79
CHU;L'Htel-Dieu de Qubec;51217586;15;11;1;0;11:00:00;2022-01-07T11:28; 11:00 ;-7.2;Mostly Cloudy;E 19 gust 29;NA;79
CHU;Hpital de l'Enfant-Jsus;51233914;48;53;11;1;11:00:00;2022-01-07T11:28; 11:00 ;-7.2;Mostly Cloudy;E 19 gust 29;NA;79
CHU;Hpital du Saint-Sacrement;51217529;22;14;5;0;11:00:00;2022-01-07T11:28; 11:00 ;-7.2;Mostly Cloudy;E 19 gust 29;NA;79
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;16;3;0;11:00:00;2022-01-07T11:28; 11:00 ;-7.2;Mostly Cloudy;E 19 gust 29;NA;79
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;5;2;12:00:00;2022-01-07T12:28; 12:00 ;-7.1;Cloudy;ENE 19;NA;81
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;12;1;12:00:00;2022-01-07T12:28; 12:00 ;-7.1;Cloudy;ENE 19;NA;81
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;12:00:00;2022-01-07T12:28; 12:00 ;-7.1;Cloudy;ENE 19;NA;81
CHU;Hpital de l'Enfant-Jsus;51233914;48;46;11;0;12:00:00;2022-01-07T12:28; 12:00 ;-7.1;Cloudy;ENE 19;NA;81
CHU;Hpital du Saint-Sacrement;51217529;22;15;6;0;12:00:00;2022-01-07T12:28; 12:00 ;-7.1;Cloudy;ENE 19;NA;81
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;2;0;12:00:00;2022-01-07T12:28; 12:00 ;-7.1;Cloudy;ENE 19;NA;81
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;4;2;13:00:00;2022-01-07T13:28; 13:00 ;-7.3;Light Snow;ENE 17;NA;86
CHU;Hpital Saint-Franois-d'Assise;51217602;34;33;13;1;13:00:00;2022-01-07T13:28; 13:00 ;-7.3;Light Snow;ENE 17;NA;86
CHU;L'Htel-Dieu de Qubec;51217586;15;15;2;0;13:00:00;2022-01-07T13:28; 13:00 ;-7.3;Light Snow;ENE 17;NA;86
CHU;Hpital de l'Enfant-Jsus;51233914;48;47;11;0;13:00:00;2022-01-07T13:28; 13:00 ;-7.3;Light Snow;ENE 17;NA;86
CHU;Hpital du Saint-Sacrement;51217529;22;15;6;0;13:00:00;2022-01-07T13:28; 13:00 ;-7.3;Light Snow;ENE 17;NA;86
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;2;0;13:00:00;2022-01-07T13:28; 13:00 ;-7.3;Light Snow;ENE 17;NA;86
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;38;3;1;14:00:00;2022-01-07T14:28; 14:00 ;-7.4;Mist;ENE 16;NA;86
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;11;1;14:00:00;2022-01-07T14:28; 14:00 ;-7.4;Mist;ENE 16;NA;86
CHU;L'Htel-Dieu de Qubec;51217586;15;14;2;0;14:00:00;2022-01-07T14:28; 14:00 ;-7.4;Mist;ENE 16;NA;86
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;10;0;14:00:00;2022-01-07T14:28; 14:00 ;-7.4;Mist;ENE 16;NA;86
CHU;Hpital du Saint-Sacrement;51217529;22;16;7;0;14:00:00;2022-01-07T14:28; 14:00 ;-7.4;Mist;ENE 16;NA;86
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;3;0;14:00:00;2022-01-07T14:28; 14:00 ;-7.4;Mist;ENE 16;NA;86
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;2;1;15:00:00;2022-01-07T15:28; 15:00 ;-7.5;Light Snow;ENE 11;NA;87
CHU;Hpital Saint-Franois-d'Assise;51217602;34;39;14;1;15:00:00;2022-01-07T15:28; 15:00 ;-7.5;Light Snow;ENE 11;NA;87
CHU;L'Htel-Dieu de Qubec;51217586;15;11;2;0;15:00:00;2022-01-07T15:28; 15:00 ;-7.5;Light Snow;ENE 11;NA;87
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;8;0;15:00:00;2022-01-07T15:28; 15:00 ;-7.5;Light Snow;ENE 11;NA;87
CHU;Hpital du Saint-Sacrement;51217529;22;17;5;0;15:00:00;2022-01-07T15:28; 15:00 ;-7.5;Light Snow;ENE 11;NA;87
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;3;0;15:00:00;2022-01-07T15:28; 15:00 ;-7.5;Light Snow;ENE 11;NA;87
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;36;3;1;16:00:00;2022-01-07T16:28; 16:00 ;-7.7;Mist;ENE 7;NA;86
CHU;Hpital Saint-Franois-d'Assise;51217602;34;37;10;1;16:00:00;2022-01-07T16:28; 16:00 ;-7.7;Mist;ENE 7;NA;86
CHU;L'Htel-Dieu de Qubec;51217586;15;11;3;0;16:00:00;2022-01-07T16:28; 16:00 ;-7.7;Mist;ENE 7;NA;86
CHU;Hpital de l'Enfant-Jsus;51233914;48;41;6;1;16:00:00;2022-01-07T16:28; 16:00 ;-7.7;Mist;ENE 7;NA;86
CHU;Hpital du Saint-Sacrement;51217529;22;17;6;0;16:00:00;2022-01-07T16:28; 16:00 ;-7.7;Mist;ENE 7;NA;86
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;22;3;0;16:00:00;2022-01-07T16:28; 16:00 ;-7.7;Mist;ENE 7;NA;86
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;39;3;0;17:00:00;2022-01-07T17:28; 17:00 ;-8.7;Light Snow;N 2;NA;90
CHU;Hpital Saint-Franois-d'Assise;51217602;34;36;7;1;17:00:00;2022-01-07T17:28; 17:00 ;-8.7;Light Snow;N 2;NA;90
CHU;L'Htel-Dieu de Qubec;51217586;15;11;1;0;17:00:00;2022-01-07T17:28; 17:00 ;-8.7;Light Snow;N 2;NA;90
CHU;Hpital de l'Enfant-Jsus;51233914;48;44;5;1;17:00:00;2022-01-07T17:28; 17:00 ;-8.7;Light Snow;N 2;NA;90
CHU;Hpital du Saint-Sacrement;51217529;22;19;6;0;17:00:00;2022-01-07T17:28; 17:00 ;-8.7;Light Snow;N 2;NA;90
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;21;2;0;17:00:00;2022-01-07T17:28; 17:00 ;-8.7;Light Snow;N 2;NA;90
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;3;0;18:00:00;2022-01-07T18:28; 18:00 ;-8.4;Light Snow;W 4;NA;91
CHU;Hpital Saint-Franois-d'Assise;51217602;pas d'information disponible;pas d'information disponible;pas d'information disponible;pas d'information disponible;18:00:00;2022-01-07T18:28; 18:00 ;-8.4;Light Snow;W 4;NA;91
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;18:00:00;2022-01-07T18:28; 18:00 ;-8.4;Light Snow;W 4;NA;91
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;6;1;18:00:00;2022-01-07T18:28; 18:00 ;-8.4;Light Snow;W 4;NA;91
CHU;Hpital du Saint-Sacrement;51217529;22;20;6;0;18:00:00;2022-01-07T18:28; 18:00 ;-8.4;Light Snow;W 4;NA;91
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;17;1;0;18:00:00;2022-01-07T18:28; 18:00 ;-8.4;Light Snow;W 4;NA;91
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;37;2;0;19:00:00;2022-01-07T19:28; 19:00 ;-8.0;Mostly Cloudy;SW 12;NA;88
CHU;Hpital Saint-Franois-d'Assise;51217602;34;32;7;0;19:00:00;2022-01-07T19:28; 19:00 ;-8.0;Mostly Cloudy;SW 12;NA;88
CHU;L'Htel-Dieu de Qubec;51217586;15;13;2;0;19:00:00;2022-01-07T19:28; 19:00 ;-8.0;Mostly Cloudy;SW 12;NA;88
CHU;Hpital de l'Enfant-Jsus;51233914;48;43;6;1;19:00:00;2022-01-07T19:28; 19:00 ;-8.0;Mostly Cloudy;SW 12;NA;88
CHU;Hpital du Saint-Sacrement;51217529;22;20;6;0;19:00:00;2022-01-07T19:28; 19:00 ;-8.0;Mostly Cloudy;SW 12;NA;88
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;19:00:00;2022-01-07T19:28; 19:00 ;-8.0;Mostly Cloudy;SW 12;NA;88
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;1;0;20:00:00;2022-01-07T20:28; 20:00 ;-9.2;Mostly Cloudy;SW 14;NA;82
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;9;0;20:00:00;2022-01-07T20:28; 20:00 ;-9.2;Mostly Cloudy;SW 14;NA;82
CHU;L'Htel-Dieu de Qubec;51217586;15;14;1;0;20:00:00;2022-01-07T20:28; 20:00 ;-9.2;Mostly Cloudy;SW 14;NA;82
CHU;Hpital de l'Enfant-Jsus;51233914;48;41;6;0;20:00:00;2022-01-07T20:28; 20:00 ;-9.2;Mostly Cloudy;SW 14;NA;82
CHU;Hpital du Saint-Sacrement;51217529;22;18;6;0;20:00:00;2022-01-07T20:28; 20:00 ;-9.2;Mostly Cloudy;SW 14;NA;82
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;20:00:00;2022-01-07T20:28; 20:00 ;-9.2;Mostly Cloudy;SW 14;NA;82
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;35;1;0;21:00:00;2022-01-07T21:28; 21:00 ;-10.7;Mostly Cloudy;SW 16;NA;81
CHU;Hpital Saint-Franois-d'Assise;51217602;34;34;8;0;21:00:00;2022-01-07T21:28; 21:00 ;-10.7;Mostly Cloudy;SW 16;NA;81
CHU;L'Htel-Dieu de Qubec;51217586;15;13;1;0;21:00:00;2022-01-07T21:28; 21:00 ;-10.7;Mostly Cloudy;SW 16;NA;81
CHU;Hpital de l'Enfant-Jsus;51233914;48;38;5;0;21:00:00;2022-01-07T21:28; 21:00 ;-10.7;Mostly Cloudy;SW 16;NA;81
CHU;Hpital du Saint-Sacrement;51217529;22;19;7;0;21:00:00;2022-01-07T21:28; 21:00 ;-10.7;Mostly Cloudy;SW 16;NA;81
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;13;0;0;21:00:00;2022-01-07T21:28; 21:00 ;-10.7;Mostly Cloudy;SW 16;NA;81
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;32;2;0;22:00:00;2022-01-07T22:28; 22:00 ;-12.1;Mostly Cloudy;WSW 9;NA;81
CHU;Hpital Saint-Franois-d'Assise;51217602;34;31;8;0;22:00:00;2022-01-07T22:28; 22:00 ;-12.1;Mostly Cloudy;WSW 9;NA;81
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;22:00:00;2022-01-07T22:28; 22:00 ;-12.1;Mostly Cloudy;WSW 9;NA;81
CHU;Hpital de l'Enfant-Jsus;51233914;48;36;6;0;22:00:00;2022-01-07T22:28; 22:00 ;-12.1;Mostly Cloudy;WSW 9;NA;81
CHU;Hpital du Saint-Sacrement;51217529;22;13;5;0;22:00:00;2022-01-07T22:28; 22:00 ;-12.1;Mostly Cloudy;WSW 9;NA;81
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;14;0;0;22:00:00;2022-01-07T22:28; 22:00 ;-12.1;Mostly Cloudy;WSW 9;NA;81
CHU;Le Centre hospitalier de l'Universit Laval;51217594;43;28;2;0;23:00:00;2022-01-07T23:28; 23:00 ;-10.7;Mostly Cloudy;NNW 6;NA;69
CHU;Hpital Saint-Franois-d'Assise;51217602;34;29;8;0;23:00:00;2022-01-07T23:28; 23:00 ;-10.7;Mostly Cloudy;NNW 6;NA;69
CHU;L'Htel-Dieu de Qubec;51217586;15;12;1;0;23:00:00;2022-01-07T23:28; 23:00 ;-10.7;Mostly Cloudy;NNW 6;NA;69
CHU;Hpital de l'Enfant-Jsus;51233914;48;32;6;0;23:00:00;2022-01-07T23:28; 23:00 ;-10.7;Mostly Cloudy;NNW 6;NA;69
CHU;Hpital du Saint-Sacrement;51217529;22;11;4;0;23:00:00;2022-01-07T23:28; 23:00 ;-10.7;Mostly Cloudy;NNW 6;NA;69
Institut universitaire de cardiologie et de pneumologie de Qubec;Institut universitaire de cardiologie et de pneumologie de Qubec;51232130;20;15;0;0;23:00:00;2022-01-07T23:28; 23:00 ;-10.7;Mostly Cloudy;NNW 6;NA;69
